Date: Week,Product,Product → Target DPCI,Product → Muffin Product Line,Sales Dollars,Sales Units,Stores Scanning,PODs Scanning,Promo Sales Dollars,Promo Sales Units
"Feb 23, 2026 - Mar 1, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,$39199.02 ,7190,1558,1558,$17021.72 ,3468
"Feb 23, 2026 - Mar 1, 2026",Cinna-Banana Twist Stellar Puffs,007-10-5166,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Feb 23, 2026 - Mar 1, 2026",Green Dream,211-34-0232,Smoothie Pouches,$22229.87 ,6641,1470,1470,$4133.10 ,1393
"Feb 23, 2026 - Mar 1, 2026",Green Dream–4 count,211-34-0240,Smoothie Pouches,$2945.75 ,264,144,144,$811.17 ,84
"Feb 23, 2026 - Mar 1, 2026",Kale Apple Curls,007-10-2035,Toddler Snack,$94428.94 ,21342,1740,1740,$45727.34 ,11572
"Feb 23, 2026 - Mar 1, 2026",Mac + Cheesy Veggie Loops,071-06-0658,BFY Snacks,$3978.21 ,743,376,376,$1867.67 ,384
"Feb 23, 2026 - Mar 1, 2026","Mango, Blueberry, Zucchini, Banana Minis",007-10-3137,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Feb 23, 2026 - Mar 1, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,$125881.59 ,14348,1778,1778,$125914.93 ,14351
"Feb 23, 2026 - Mar 1, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,$49576.65 ,9117,1689,1689,$15919.99 ,3251
"Feb 23, 2026 - Mar 1, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,$1919.72 ,584,161,161,$484.17 ,166
"Feb 23, 2026 - Mar 1, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,$4022.29 ,752,360,360,$2034.45 ,415
"Feb 23, 2026 - Mar 1, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,$27963.18 ,8322,1527,1527,$4562.25 ,1536
"Feb 23, 2026 - Mar 1, 2026",Strawberry Banana Shake–4 count,211-34-0238,Smoothie Pouches,$40389.27 ,3597,1268,1268,$9970.23 ,1025
"Feb 23, 2026 - Mar 1, 2026",Strawberry Bananza YoGos,284-10-1821,Smoothie Pouches,$3576.14 ,1057,365,365,$512.55 ,172
"Feb 23, 2026 - Mar 1, 2026",Strawberry Bananza YoGos–4 count,284-10-4983,Smoothie Pouches,$42994.42 ,3817,1240,1240,$10179.53 ,1047
"Feb 23, 2026 - Mar 1, 2026",Super Chicken Dippers,270-02-0128,Kids Meals,$75222.49 ,8569,1722,1722,$75260.05 ,8572
"Feb 23, 2026 - Mar 1, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,$4813.77 ,1454,404,404,$1173.64 ,398
"Feb 23, 2026 - Mar 1, 2026",Tropical Mango Twist YoGos,284-10-0310,Smoothie Pouches,$4154.22 ,1240,347,347,$806.30 ,273
"Mar 2, 2026 - Mar 8, 2026",Apple Berry Blast YoGos,284-10-4013,Smoothie Pouches,$3.99 ,1,1,1,$0.00 ,0
"Mar 2, 2026 - Mar 8, 2026",Apple Berry Blast YoGos–4 count,284-10-8661,Smoothie Pouches,$20377.79 ,2033,911,911,$16615.43 ,1714
"Mar 2, 2026 - Mar 8, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,$31090.32 ,5747,1517,1517,$15603.28 ,3152
"Mar 2, 2026 - Mar 8, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,$79647.89 ,17726,1733,1733,$34987.48 ,8765
"Mar 2, 2026 - Mar 8, 2026","Banana, Strawberry, Butternut Squash Minis",007-10-2732,Toddler Snack,$71.06 ,14,7,7,$0.00 ,0
"Mar 2, 2026 - Mar 8, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,$34689.23 ,11110,1603,1603,$21730.53 ,7342
"Mar 2, 2026 - Mar 8, 2026",Berry Banana Blast–4 count,211-34-0239,Smoothie Pouches,$15384.36 ,1553,490,490,$12918.97 ,1336
"Mar 2, 2026 - Mar 8, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,$44390.33 ,10517,932,932,$31271.20 ,7870
"Mar 2, 2026 - Mar 8, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,$45799.91 ,8375,1616,1616,$20772.78 ,4181
"Mar 2, 2026 - Mar 8, 2026",Cheesy White Cheddar Stellar Puffs,007-10-6435,Toddler Snack,$55.14 ,11,5,5,$0.00 ,0
"Mar 2, 2026 - Mar 8, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,$84054.73 ,9566,1726,1726,$83988.05 ,9552
"Mar 2, 2026 - Mar 8, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,$41209.57 ,7510,1579,1579,$17875.30 ,3597
"Mar 2, 2026 - Mar 8, 2026",Cinna-Banana Twist Stellar Puffs,007-10-5166,Toddler Snack,$49.93 ,10,5,5,$0.00 ,0
"Mar 2, 2026 - Mar 8, 2026",Green Dream,211-34-0232,Smoothie Pouches,$25242.84 ,8125,1535,1535,$16753.97 ,5658
"Mar 2, 2026 - Mar 8, 2026",Green Dream–4 count,211-34-0240,Smoothie Pouches,$3011.36 ,313,153,153,$2686.59 ,280
"Mar 2, 2026 - Mar 8, 2026",Kale Apple Curls,007-10-2035,Toddler Snack,$92434.89 ,20803,1732,1732,$45162.59 ,11321
"Mar 2, 2026 - Mar 8, 2026",Mac + Cheesy Veggie Loops,071-06-0658,BFY Snacks,$4695.51 ,920,450,450,$1412.59 ,286
"Mar 2, 2026 - Mar 8, 2026","Mango, Blueberry, Zucchini, Banana Minis",007-10-3137,Toddler Snack,$40.22 ,8,4,4,$0.00 ,0
"Mar 2, 2026 - Mar 8, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,$120431.26 ,13706,1763,1763,$120444.27 ,13705
"Mar 2, 2026 - Mar 8, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,$51602.88 ,9432,1662,1662,$15925.11 ,3210
"Mar 2, 2026 - Mar 8, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,$2721.16 ,887,192,192,$1970.86 ,668
"Mar 2, 2026 - Mar 8, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,$4823.14 ,950,446,446,$1477.47 ,298
"Mar 2, 2026 - Mar 8, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,$32277.80 ,10190,1563,1563,$17544.61 ,5914
"Mar 2, 2026 - Mar 8, 2026",Strawberry Banana Shake–4 count,211-34-0238,Smoothie Pouches,$44251.95 ,4412,1339,1339,$36280.41 ,3737
"Mar 2, 2026 - Mar 8, 2026",Strawberry Bananza YoGos,284-10-1821,Smoothie Pouches,$4060.00 ,1290,359,359,$2524.58 ,847
"Mar 2, 2026 - Mar 8, 2026",Strawberry Bananza YoGos–4 count,284-10-4983,Smoothie Pouches,$43224.54 ,4320,1325,1325,$36032.06 ,3709
"Mar 2, 2026 - Mar 8, 2026",Super Chicken Dippers,270-02-0128,Kids Meals,$83057.95 ,9463,1723,1723,$83068.78 ,9463
"Mar 2, 2026 - Mar 8, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,$6433.51 ,2097,448,448,$4653.03 ,1579
"Mar 2, 2026 - Mar 8, 2026",Tropical Mango Twist YoGos,284-10-0310,Smoothie Pouches,$4026.16 ,1292,343,343,$2716.36 ,913
"Mar 9, 2026 - Mar 15, 2026",Apple Berry Blast YoGos,284-10-4013,Smoothie Pouches,$7.09 ,2,2,2,$3.60 ,1
"Mar 9, 2026 - Mar 15, 2026",Apple Berry Blast YoGos–4 count,284-10-8661,Smoothie Pouches,$25169.59 ,2122,932,932,$448.40 ,39
"Mar 9, 2026 - Mar 15, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,$30778.17 ,5586,1495,1495,$12823.85 ,2584
"Mar 9, 2026 - Mar 15, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,$80658.93 ,17648,1752,1752,$29497.64 ,7388
"Mar 9, 2026 - Mar 15, 2026","Banana, Strawberry, Butternut Squash Minis",007-10-2732,Toddler Snack,$5812.70 ,674,256,256,$152.62 ,20
"Mar 9, 2026 - Mar 15, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,$27295.93 ,8170,1516,1516,$2851.82 ,1069
"Mar 9, 2026 - Mar 15, 2026",Berry Banana Blast–4 count,211-34-0239,Smoothie Pouches,$13320.40 ,1168,441,441,$1666.55 ,178
"Mar 9, 2026 - Mar 15, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,$51535.47 ,11726,1228,1228,$27417.56 ,6881
"Mar 9, 2026 - Mar 15, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,$46325.34 ,8313,1641,1641,$16658.75 ,3350
"Mar 9, 2026 - Mar 15, 2026",Cheesy White Cheddar Stellar Puffs,007-10-6435,Toddler Snack,$5615.93 ,1116,356,356,$217.20 ,47
"Mar 9, 2026 - Mar 15, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,$74934.49 ,8530,1698,1698,$70665.05 ,8098
"Mar 9, 2026 - Mar 15, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,$40594.70 ,7286,1585,1585,$14407.45 ,2901
"Mar 9, 2026 - Mar 15, 2026",Cinna-Banana Twist Stellar Puffs,007-10-5166,Toddler Snack,$6365.71 ,1270,369,369,$203.40 ,45
"Mar 9, 2026 - Mar 15, 2026",Green Dream,211-34-0232,Smoothie Pouches,$20282.30 ,6043,1414,1414,$2178.19 ,809
"Mar 9, 2026 - Mar 15, 2026",Green Dream–4 count,211-34-0240,Smoothie Pouches,$2202.78 ,200,118,118,$470.27 ,53
"Mar 9, 2026 - Mar 15, 2026",Kale Apple Curls,007-10-2035,Toddler Snack,$94606.44 ,20846,1753,1753,$37843.57 ,9474
"Mar 9, 2026 - Mar 15, 2026",Mac + Cheesy Veggie Loops,071-06-0658,BFY Snacks,$4903.92 ,967,453,453,$138.01 ,25
"Mar 9, 2026 - Mar 15, 2026","Mango, Blueberry, Zucchini, Banana Minis",007-10-3137,Toddler Snack,$5432.63 ,631,255,255,$199.28 ,26
"Mar 9, 2026 - Mar 15, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,$111443.76 ,12659,1768,1768,$103409.43 ,11847
"Mar 9, 2026 - Mar 15, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,$52394.01 ,9483,1678,1678,$13321.88 ,2669
"Mar 9, 2026 - Mar 15, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,$2517.70 ,765,188,188,$434.38 ,162
"Mar 9, 2026 - Mar 15, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,$5241.11 ,1039,471,471,$177.63 ,32
"Mar 9, 2026 - Mar 15, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,$24972.03 ,7435,1476,1476,$2373.36 ,881
"Mar 9, 2026 - Mar 15, 2026",Strawberry Banana Shake–4 count,211-34-0238,Smoothie Pouches,$36107.78 ,3148,1203,1203,$4330.41 ,459
"Mar 9, 2026 - Mar 15, 2026",Strawberry Bananza YoGos,284-10-1821,Smoothie Pouches,$3157.18 ,914,325,325,$101.29 ,31
"Mar 9, 2026 - Mar 15, 2026",Strawberry Bananza YoGos–4 count,284-10-4983,Smoothie Pouches,$40883.30 ,3453,1265,1265,$938.28 ,83
"Mar 9, 2026 - Mar 15, 2026",Super Chicken Dippers,270-02-0128,Kids Meals,$85926.52 ,9768,1732,1732,$79897.60 ,9159
"Mar 9, 2026 - Mar 15, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,$5818.59 ,1756,441,441,$791.34 ,295
"Mar 9, 2026 - Mar 15, 2026",Tropical Mango Twist YoGos,284-10-0310,Smoothie Pouches,$3300.83 ,960,318,318,$117.66 ,36
"Mar 16, 2026 - Mar 22, 2026",Apple Berry Blast YoGos,284-10-4013,Smoothie Pouches,$0.00 ,0,0,0,$0.00 ,0
"Mar 16, 2026 - Mar 22, 2026",Apple Berry Blast YoGos–4 count,284-10-8661,Smoothie Pouches,$25628.05 ,2263,952,952,$6044.18 ,607
"Mar 16, 2026 - Mar 22, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,$25483.62 ,4303,1412,1412,$1504.71 ,281
"Mar 16, 2026 - Mar 22, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,$74074.80 ,14976,1809,1809,$3824.05 ,863
"Mar 16, 2026 - Mar 22, 2026","Banana, Strawberry, Butternut Squash Minis",007-10-2732,Toddler Snack,$31171.35 ,3501,1153,1153,$1655.43 ,206
"Mar 16, 2026 - Mar 22, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,$24226.83 ,8330,1425,1425,$15512.98 ,5812
"Mar 16, 2026 - Mar 22, 2026",Berry Banana Blast–4 count,211-34-0239,Smoothie Pouches,$14862.42 ,1518,481,481,$10696.20 ,1163
"Mar 16, 2026 - Mar 22, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,$72261.60 ,14619,1738,1738,$4123.52 ,924
"Mar 16, 2026 - Mar 22, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,$41013.11 ,6933,1589,1589,$2303.59 ,433
"Mar 16, 2026 - Mar 22, 2026",Cheesy White Cheddar Stellar Puffs,007-10-6435,Toddler Snack,$22422.55 ,4479,1236,1236,$977.17 ,219
"Mar 16, 2026 - Mar 22, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,$54651.01 ,6544,1546,1546,$30671.94 ,4118
"Mar 16, 2026 - Mar 22, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,$34749.31 ,5881,1545,1545,$1835.73 ,345
"Mar 16, 2026 - Mar 22, 2026",Cinna-Banana Twist Stellar Puffs,007-10-5166,Toddler Snack,$25425.36 ,5099,1302,1302,$1295.27 ,291
"Mar 16, 2026 - Mar 22, 2026",Green Dream,211-34-0232,Smoothie Pouches,$17872.87 ,6173,1378,1378,$11847.17 ,4432
"Mar 16, 2026 - Mar 22, 2026",Green Dream–4 count,211-34-0240,Smoothie Pouches,$3336.59 ,343,169,169,$2499.91 ,272
"Mar 16, 2026 - Mar 22, 2026",Kale Apple Curls,007-10-2035,Toddler Snack,$92040.62 ,18588,1796,1796,$5205.20 ,1158
"Mar 16, 2026 - Mar 22, 2026",Mac + Cheesy Veggie Loops,071-06-0658,BFY Snacks,$3893.82 ,740,388,388,$435.13 ,84
"Mar 16, 2026 - Mar 22, 2026","Mango, Blueberry, Zucchini, Banana Minis",007-10-3137,Toddler Snack,$29979.63 ,3368,1135,1135,$1519.29 ,190
"Mar 16, 2026 - Mar 22, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,$82712.86 ,9790,1685,1685,$43578.22 ,5832
"Mar 16, 2026 - Mar 22, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,$49379.04 ,8668,1734,1734,$2438.77 ,472
"Mar 16, 2026 - Mar 22, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,$3231.32 ,1136,216,216,$2324.23 ,871
"Mar 16, 2026 - Mar 22, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,$3878.86 ,737,402,402,$394.75 ,77
"Mar 16, 2026 - Mar 22, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,$21762.11 ,7357,1408,1408,$12395.86 ,4651
"Mar 16, 2026 - Mar 22, 2026",Strawberry Banana Shake–4 count,211-34-0238,Smoothie Pouches,$45137.92 ,4510,1336,1336,$29707.07 ,3208
"Mar 16, 2026 - Mar 22, 2026",Strawberry Bananza YoGos,284-10-1821,Smoothie Pouches,$3071.47 ,915,314,314,$642.65 ,214
"Mar 16, 2026 - Mar 22, 2026",Strawberry Bananza YoGos–4 count,284-10-4983,Smoothie Pouches,$44300.69 ,3899,1274,1274,$9512.18 ,960
"Mar 16, 2026 - Mar 22, 2026",Super Chicken Dippers,270-02-0128,Kids Meals,$75398.12 ,8910,1706,1706,$39191.18 ,5247
"Mar 16, 2026 - Mar 22, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,$6655.30 ,2329,486,486,$4917.16 ,1826
"Mar 16, 2026 - Mar 22, 2026",Tropical Mango Twist YoGos,284-10-0310,Smoothie Pouches,$3978.56 ,1190,321,321,$784.23 ,263
"Mar 23, 2026 - Mar 29, 2026",Apple Berry Blast YoGos,284-10-4013,Smoothie Pouches,$6.98 ,2,1,1,$0.00 ,0
"Mar 23, 2026 - Mar 29, 2026",Apple Berry Blast YoGos–4 count,284-10-8661,Smoothie Pouches,$29710.50 ,3050,1110,1110,$29776.89 ,3055
"Mar 23, 2026 - Mar 29, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,$25972.55 ,4464,1424,1424,$3005.89 ,593
"Mar 23, 2026 - Mar 29, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,$79111.69 ,16250,1815,1815,$7754.93 ,1869
"Mar 23, 2026 - Mar 29, 2026","Banana, Strawberry, Butternut Squash Minis",007-10-2732,Toddler Snack,$44678.31 ,5120,1472,1472,$4596.70 ,616
"Mar 23, 2026 - Mar 29, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,$26478.96 ,8589,1447,1447,$18753.49 ,6339
"Mar 23, 2026 - Mar 29, 2026",Berry Banana Blast–4 count,211-34-0239,Smoothie Pouches,$15302.32 ,1575,494,494,$14963.60 ,1539
"Mar 23, 2026 - Mar 29, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,$80817.21 ,16613,1753,1753,$8228.77 ,1986
"Mar 23, 2026 - Mar 29, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,$40496.10 ,6950,1587,1587,$4514.41 ,890
"Mar 23, 2026 - Mar 29, 2026",Cheesy White Cheddar Stellar Puffs,007-10-6435,Toddler Snack,$34462.80 ,7071,1550,1550,$3108.58 ,755
"Mar 23, 2026 - Mar 29, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,$48860.03 ,4978,1391,1391,$2254.43 ,257
"Mar 23, 2026 - Mar 29, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,$34742.17 ,5962,1522,1522,$3632.30 ,722
"Mar 23, 2026 - Mar 29, 2026",Cinna-Banana Twist Stellar Puffs,007-10-5166,Toddler Snack,$37212.38 ,7633,1573,1573,$3183.17 ,775
"Mar 23, 2026 - Mar 29, 2026",Green Dream,211-34-0232,Smoothie Pouches,$20266.52 ,6608,1412,1412,$14971.87 ,5070
"Mar 23, 2026 - Mar 29, 2026",Green Dream–4 count,211-34-0240,Smoothie Pouches,$3684.92 ,377,175,175,$3639.35 ,371
"Mar 23, 2026 - Mar 29, 2026",Kale Apple Curls,007-10-2035,Toddler Snack,$98396.81 ,20197,1800,1800,$9924.07 ,2399
"Mar 23, 2026 - Mar 29, 2026",Mac + Cheesy Veggie Loops,071-06-0658,BFY Snacks,$3528.46 ,670,348,348,$1575.79 ,321
"Mar 23, 2026 - Mar 29, 2026","Mango, Blueberry, Zucchini, Banana Minis",007-10-3137,Toddler Snack,$39040.25 ,4480,1406,1406,$4168.73 ,560
"Mar 23, 2026 - Mar 29, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,$73046.79 ,7448,1594,1594,$3541.01 ,407
"Mar 23, 2026 - Mar 29, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,$51244.31 ,9064,1763,1763,$3968.17 ,779
"Mar 23, 2026 - Mar 29, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,$3735.26 ,1240,219,219,$3051.62 ,1037
"Mar 23, 2026 - Mar 29, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,$3530.27 ,676,343,343,$1640.10 ,336
"Mar 23, 2026 - Mar 29, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,$23618.39 ,7584,1422,1422,$15016.82 ,5077
"Mar 23, 2026 - Mar 29, 2026",Strawberry Banana Shake–4 count,211-34-0238,Smoothie Pouches,$48766.86 ,4978,1394,1394,$47035.94 ,4826
"Mar 23, 2026 - Mar 29, 2026",Strawberry Bananza YoGos,284-10-1821,Smoothie Pouches,$2960.18 ,957,310,310,$2133.33 ,718
"Mar 23, 2026 - Mar 29, 2026",Strawberry Bananza YoGos–4 count,284-10-4983,Smoothie Pouches,$43921.87 ,4502,1301,1301,$44037.10 ,4510
"Mar 23, 2026 - Mar 29, 2026",Super Chicken Dippers,270-02-0128,Kids Meals,$75397.05 ,7683,1640,1640,$3316.48 ,380
"Mar 23, 2026 - Mar 29, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,$7424.25 ,2450,478,478,$5980.75 ,2028
"Mar 23, 2026 - Mar 29, 2026",Tropical Mango Twist YoGos,284-10-0310,Smoothie Pouches,$4068.34 ,1335,358,358,$3213.81 ,1086
"Mar 30, 2026 - Apr 5, 2026",Apple Berry Blast YoGos,284-10-4013,Smoothie Pouches,$15.96 ,4,1,1,$0.00 ,0
"Mar 30, 2026 - Apr 5, 2026",Apple Berry Blast YoGos–4 count,284-10-8661,Smoothie Pouches,$30231.39 ,3160,1167,1167,$30240.56 ,3160
"Mar 30, 2026 - Apr 5, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,$26928.43 ,5043,1450,1450,$14077.29 ,2879
"Mar 30, 2026 - Apr 5, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,$89085.63 ,19915,1817,1817,$39151.40 ,9872
"Mar 30, 2026 - Apr 5, 2026","Banana, Strawberry, Butternut Squash Minis",007-10-2732,Toddler Snack,$52564.32 ,6702,1584,1584,$30458.16 ,4203
"Mar 30, 2026 - Apr 5, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,$27655.27 ,9070,1546,1546,$19892.84 ,6805
"Mar 30, 2026 - Apr 5, 2026",Berry Banana Blast–4 count,211-34-0239,Smoothie Pouches,$12711.90 ,1336,460,460,$12509.31 ,1319
"Mar 30, 2026 - Apr 5, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,$85915.53 ,19412,1762,1762,$40994.07 ,10356
"Mar 30, 2026 - Apr 5, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,$40757.04 ,7554,1581,1581,$19599.93 ,4003
"Mar 30, 2026 - Apr 5, 2026",Cheesy White Cheddar Stellar Puffs,007-10-6435,Toddler Snack,$42369.51 ,9488,1643,1643,$17901.29 ,4523
"Mar 30, 2026 - Apr 5, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,$44660.86 ,4668,1363,1363,$7570.65 ,902
"Mar 30, 2026 - Apr 5, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,$35001.78 ,6483,1514,1514,$16431.42 ,3362
"Mar 30, 2026 - Apr 5, 2026",Cinna-Banana Twist Stellar Puffs,007-10-5166,Toddler Snack,$43897.72 ,9836,1670,1670,$18304.05 ,4639
"Mar 30, 2026 - Apr 5, 2026",Green Dream,211-34-0232,Smoothie Pouches,$21024.68 ,6919,1461,1461,$15759.75 ,5386
"Mar 30, 2026 - Apr 5, 2026",Green Dream–4 count,211-34-0240,Smoothie Pouches,$2936.32 ,312,154,154,$2921.93 ,310
"Mar 30, 2026 - Apr 5, 2026",Kale Apple Curls,007-10-2035,Toddler Snack,$99570.82 ,22490,1809,1809,$47961.32 ,12102
"Mar 30, 2026 - Apr 5, 2026",Mac + Cheesy Veggie Loops,071-06-0658,BFY Snacks,$3222.72 ,616,324,324,$1703.02 ,348
"Mar 30, 2026 - Apr 5, 2026","Mango, Blueberry, Zucchini, Banana Minis",007-10-3137,Toddler Snack,$45856.80 ,5857,1547,1547,$27286.60 ,3759
"Mar 30, 2026 - Apr 5, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,$64962.88 ,6809,1574,1574,$11595.76 ,1393
"Mar 30, 2026 - Apr 5, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,$48592.45 ,9013,1723,1723,$16389.90 ,3360
"Mar 30, 2026 - Apr 5, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,$3237.74 ,1089,204,204,$2758.13 ,948
"Mar 30, 2026 - Apr 5, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,$3557.39 ,681,336,336,$1991.39 ,408
"Mar 30, 2026 - Apr 5, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,$23819.10 ,7682,1476,1476,$15106.62 ,5143
"Mar 30, 2026 - Apr 5, 2026",Strawberry Banana Shake–4 count,211-34-0238,Smoothie Pouches,$42256.11 ,4432,1360,1360,$40937.42 ,4317
"Mar 30, 2026 - Apr 5, 2026",Strawberry Bananza YoGos,284-10-1821,Smoothie Pouches,$3422.01 ,1116,339,339,$2541.78 ,860
"Mar 30, 2026 - Apr 5, 2026",Strawberry Bananza YoGos–4 count,284-10-4983,Smoothie Pouches,$38682.77 ,4050,1257,1257,$38689.38 ,4050
"Mar 30, 2026 - Apr 5, 2026",Super Chicken Dippers,270-02-0128,Kids Meals,$66394.70 ,6951,1622,1622,$10980.37 ,1321
"Mar 30, 2026 - Apr 5, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,$6433.47 ,2152,463,463,$5484.08 ,1872
"Mar 30, 2026 - Apr 5, 2026",Tropical Mango Twist YoGos,284-10-0310,Smoothie Pouches,$3742.95 ,1233,346,346,$3071.25 ,1036
"Apr 6, 2026 - Apr 12, 2026",Apple Berry Blast YoGos,284-10-4013,Smoothie Pouches,$0.00 ,0,0,0,$0.00 ,0
"Apr 6, 2026 - Apr 12, 2026",Apple Berry Blast YoGos–4 count,284-10-8661,Smoothie Pouches,$36277.92 ,3151,1161,1161,$9806.54 ,922
"Apr 6, 2026 - Apr 12, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,$27083.05 ,5047,1440,1440,$13536.69 ,2780
"Apr 6, 2026 - Apr 12, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,$70284.08 ,15325,1805,1805,$23958.63 ,6030
"Apr 6, 2026 - Apr 12, 2026","Banana, Strawberry, Butternut Squash Minis",007-10-2732,Toddler Snack,$43082.27 ,5329,1548,1548,$21299.52 ,2875
"Apr 6, 2026 - Apr 12, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,$32362.06 ,9623,1551,1551,$6200.55 ,2026
"Apr 6, 2026 - Apr 12, 2026",Berry Banana Blast–4 count,211-34-0239,Smoothie Pouches,$14818.42 ,1300,468,468,$3827.22 ,363
"Apr 6, 2026 - Apr 12, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,$63326.23 ,13949,1747,1747,$24173.37 ,6089
"Apr 6, 2026 - Apr 12, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,$40049.41 ,7392,1589,1589,$19282.30 ,3924
"Apr 6, 2026 - Apr 12, 2026",Cheesy White Cheddar Stellar Puffs,007-10-6435,Toddler Snack,$34648.68 ,7571,1615,1615,$11214.15 ,2827
"Apr 6, 2026 - Apr 12, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,$77639.04 ,8789,1585,1585,$60888.77 ,7094
"Apr 6, 2026 - Apr 12, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,$35542.28 ,6560,1543,1543,$16820.12 ,3428
"Apr 6, 2026 - Apr 12, 2026",Cinna-Banana Twist Stellar Puffs,007-10-5166,Toddler Snack,$35527.28 ,7777,1654,1654,$11799.30 ,2973
